RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020
394511,441,"Cullman, AL",Msa,AL,,,,118178,117457,117781,118070,119285,120008,120685,121121,121503,121688,122202,123575,125036,126644,127189,127855,128180,129297,130281,131431,132639,135021,137199,138233,138857,140115,141731,142973,142810,142883,143655,144860,146322,146182,145551,144491,144020,144753,146216,147714,148638,148956,148624,148364,147917,147958,148307,149299,150030,149947,149254,148933,149400,150109,150962,151441,152179,153120,154051,154837,155714,156585,157320,157652,157965,158328,158767,159124,159468,159433,159592,159551,159775,159981,160398,160642,160901,161163,161506,162014,162356,162809,163025,163318,163479,163605,163562,163686,163936,164205,164359,164515,164752,165226,165495,165978,166313,166856,167526,168381,169019,169687,170298,171213,172208,173214,174472,175680,177060,178432,179815,181229,182586,183897,185127,186295,187420,188550,189471,190279,191101,192182,193327,194319,195245,196160,197167,197809,198324,198598,199361,200226,201148,201333,201301,201221,201486,201811,202128,202548,203011,203473,203629,203625,203456,203522,203720,203848,203936,203890,203862,203757,203593,203337,202913,202417,201921,201276,200481,199639,198620,197541,196485,195628,194858,194270,193809,193395,192782,192306,191837,191504,190910,190485,189931,189393,188771,188121,187380,186927,186467,186280,185868,185715,185807,186000,186238,186232,186195,186131,186270,186247,186762,187085,187617,187593,187621,187498,187377,187221,187265,187390,187560,187494,187205,186826,186715,186681,186659,186585,186783,187411,188002,188415,188592,188950,189309,189830,190335,191124,191997,192911,193532,193881,194128,194412,194693,195054,195479,195982,196221,196515,196668,197044,197431,198024,198637,199636,200635,201694,202431,203147,203892,204567,205260,205923,206733,207391,208072,208570,209247,209766,210424,211122,212094,212978,213898,214575,215221,215657,216316,216917,217826,218819,220087,220949,221655,222444,223528,224601,225591,226473,227245,228032,228731,229706,230563,231673,232535,233360,234048,234865,235718,236776,237791,238848,239773,240462,241081,241701
394936,442,"Olean, NY",Msa,NY,122445,122119,121834,121445,121270,121234,121219,121030,120888,120624,120558,120423,120862,121660,122679,123215,123290,123324,123451,123782,124084,124365,124753,125252,125911,125939,125734,125230,125245,125284,125131,125179,125153,125664,125603,125782,124168,122965,121769,122184,122610,122832,123453,123994,124812,125283,125863,125996,126868,127905,129211,129944,130460,131193,131605,131997,132368,132790,133433,134172,135335,136260,137118,137687,138458,139212,140054,140688,141288,141854,142382,143287,144290,145722,147063,148405,149587,150596,151765,152644,153372,153723,153945,154941,156356,158380,159897,160790,161246,161567,162227,163695,165299,167591,170202,170317,169122,166273,165130,165371,166516,168209,168952,169621,170168,170438,170450,171329,173025,174810,176106,176522,176978,177224,177889,177981,178578,178783,179281,180033,181093,182844,184063,185781,187238,188667,190072,191782,192544,194580,196443,198992,200008,200889,201407,202133,202255,202408,202539,203002,204162,204640,205026,204574,204570,204230,204117,203172,202501,201561,200650,199333,198163,196723,195320,193886,193004,192239,191475,190657,189789,188821,187820,186844,185477,184263,183028,182352,181689,181314,180953,180793,180543,180558,180553,180617,180523,180289,179923,179280,178654,177830,177336,176853,176548,176085,175778,175608,175612,175494,175371,175069,174642,174179,174076,173980,173388,172777,172500,172941,173525,173871,174195,174195,174108,174046,171421,168586,165909,163790,161682,157771,153499,149461,146632,145122,143938,142129,143079,143982,145862,146651,146753,148158,150686,153822,155090,155324,155006,155322,153985,152783,151385,151799,151881,151077,148594,146411,144618,143009,141888,142499,144037,146414,147547,147480,147397,146972,147577,147187,147895,148101,148684,147164,144975,141987,139999,138418,137789,138511,139390,140423,140922,142319,142448,142357,142809,143477,144128,145416,148254,150868,153032,153880,154891,155218,156153,157429,158010,159440,161146,162539,161938,160819,159949,160312,160619,161074,161574,162226,163143,163373,163204
394350,443,"Auburn, NY",Msa,NY,100841,100472,100277,99857,99654,99444,99270,98978,98762,98611,98463,98329,98570,99216,99933,100283,100421,100492,100666,100949,101214,101377,101638,102051,102088,101774,101181,101050,100980,101145,101106,101236,101374,101758,102173,102378,102398,102218,102186,102311,102545,102984,103763,104687,105522,106049,106322,106684,107146,108140,109119,110111,110817,111463,111999,112373,112827,113342,114089,114844,115773,116565,117389,118033,118899,119635,120335,120861,121426,121963,122768,123639,124668,125538,126429,127341,128222,129039,129672,130226,130769,131476,132416,133428,134456,135321,136203,137096,137648,138276,139281,141247,143344,145375,146372,147286,148007,149296,150631,151967,154031,156262,158590,159782,160763,161547,163139,164899,166711,168263,169740,171279,172635,173934,175269,177023,179104,181375,183171,184586,186479,188842,191432,193624,195280,196873,198273,199660,200478,201138,202232,203849,204647,204920,204880,205882,207337,208803,209704,210477,211522,212900,213996,214288,214622,214569,214583,213493,212269,210938,209848,208791,207795,206716,205527,204518,203631,202921,202080,201257,200264,199125,198087,197076,195999,194930,194045,193609,193277,193142,193003,193149,193193,193305,193295,193271,193208,192916,192611,191990,191462,190777,190203,189607,189273,189001,188875,188668,188484,188424,188389,188362,188088,187815,187858,187981,188239,188268,188358,188506,188829,189044,189212,189135,188917,188338,188628,189116,190162,190805,191490,193240,194187,194454,193301,191854,191553,191055,189166,186625,183256,181339,178817,175448,173009,172131,173368,175759,177814,180368,182386,184122,186014,187071,189780,191999,194336,196031,197505,198133,197159,196753,196559,197530,198433,200111,199642,199264,198099,196977,194957,193907,194392,195572,196767,197980,198355,198839,200190,202107,203738,204465,205668,206692,207231,206004,205111,204030,203721,203377,203739,204709,206692,208486,210469,211148,212562,213793,216013,217613,219684,220307,220939,220774,220093,220020,219743,220368,220281,220928,220488,220454,219751
394999,444,"Portsmouth, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125645,125614,125754,125740,125641,125115,124616,124150,123719,123227,122695,122325,121981,121775,121554,121402,121265,121315,121366,121334,121251,121248,121274,121273,121230,120982,120401,120032,119837,120121,120057,119751,119224,118905,118789,118496,118155,117652,117022,116547,116321,116707,117976,120252,123277,125922,128244,130346,132892,136080,139900,142443,143998,143939,143749,142889,141801,140655,139461,138627,137578,136510,135315,135350,135670,135903,134989,134058,133284,133004,133209,133316,133415,133001,132410,132044,131995,132792,133711,134518,134854,134740,134154,133677,133426,133672,133396,131630,129793,128354,128395,128590,128915,129389,129905,130498,130692,130836,132022,134075,136134,136969,137196,137200,137475,137827,138322,138662,139150,139467,139581,139711,139837,140195,140165,140267,140089,139898,140065,140387,140734,140946,141171,141658,142232,143108,144170,145311,146458,147627,148141,148526,148787,149368,149453,149261,149255,149676,150234,150657,151260,151816,152602,153247,154019,154754,155662,156515,157081,157423,157658,158048,158666,159376,160116,160943,161822,162618,162967,163299,163681,164250,164763,165176,165312,165380,165417,165455,165379,165275,165468
394345,445,"Athens, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182431,185486,188091,193288,197034,200473,202778,204948,206125,207244,208125,208776,209214,208854,208345,207603,208157,208524,209576,210504,212128,213464,214384,215223,215877,216464,216780,216633,216783,217034,217888,218600,219594,220181,220745,220909,221226,221170,221169,221321,221872,222419,222849,222412,221588,220708,220345,220346,220242,220421,220204,219965,219367,218803,218296,218062,218192,218334,218403,218485,218614,218557,218526,218515,218477,218345,217963,217789,217410,217148,216658,216040,215314,214787,214427,214219,214111,214203,214212,214244,214239,214458,214615,214818,215054,215248,215501,215760,216167,216635,217294,217929,218622,219240,219980,220809,221632,222464,223285,224260,225182,226087,227198,228401,229678,230758,231941,233077,234284,235536,236862,238049,239150,240277,241411,242609,243735,244929,246055,247200,248378,249528,250547,251468,252537,253676,254670,255851,256785,257735,258259,259034,259966,260901,262027,263195,264245,265097,265325,266145,267673,269874,271885,273385,274452,275575,276382,277393,278713,279887,282229,282635,282795,281862,282338,283712,286283,288974,291234,292542,294080,296364,298000,298380,298089,298115,300065,301921,303867,304685,306530,309247,312084,314196,315942,319430,323264,327074,328464,329382,329511,330335,330460,330152
394925,446,"Oak Harbor, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305165,305539,307226,309433,312880,314971,317885,320274,322982,325225,327907,330952,334270,338116,340189,343906,346124,351338,354348,357704,360915,365218,370218,374908,379293,383212,388441,392302,396545,399744,405369,412606,419953,427220,432349,437440,443077,451529,460928,470071,477769,484791,492192,499144,506285,513216,520526,528219,535374,539996,543131,546592,552212,559771,564519,568138,568637,570060,572062,574120,575456,577062,578499,579041,578248,576703,577595,578144,581288,581561,580574,576286,572307,568796,565612,562353,558534,553231,547260,541239,535200,529721,524396,520214,516277,512225,508740,505586,503012,500792,498855,497019,495233,493607,492059,490770,488748,487062,484329,481574,478056,474748,471163,468123,464610,461428,458495,456331,454868,453262,452317,451471,450971,450478,450120,449647,449296,449026,448832,448819,449703,451215,453023,454620,456561,459069,461427,463446,464989,466523,467836,469355,469386,469506,468596,468380,467889,467287,466935,467441,468511,469977,471406,472051,473253,473913,476080,478457,481028,483373,485535,487728,489882,491855,494566,497777,501409,504751,507627,510980,514775,519070,523295,527020,530294,533570,537949,542911,547656,551744,556611,559974,563009,566755,571048,576197,581211,587282,591248,594795,597692,603000,606531,611657,616771,619552,621629,623698,628828,632532,635174,637956,641616,644824,648100,648150,648949,649420,652955,654580,656071,660016,664083,667240,667855,669530,671737,675727,678986,683329,685380,688603,690282,690401,691287
394465,447,"Chillicothe, OH",Msa,OH,106258,106535,106710,107161,107554,108003,108310,108693,109207,109888,110603,111277,111364,111400,111420,112060,112728,113361,113963,114511,115028,115606,116250,116973,118829,120748,122851,123768,124722,125609,126863,128045,129004,129453,129673,129918,129764,129519,129395,129472,129732,129942,130378,130855,131361,131919,132644,133295,133677,134169,134440,135233,135758,136474,136876,137320,137778,138401,138981,139801,140642,141311,141761,142073,142534,142939,143277,143456,143712,143922,144213,144172,144204,144256,144572,144775,144976,145162,145427,145697,145890,146122,146392,146756,147082,147504,147920,148400,148689,148877,149001,149313,149775,150274,150564,150853,151052,151334,151543,151918,152367,152918,153461,154026,154446,154842,155242,155728,156211,156517,156810,156934,157187,157366,157581,157379,157139,156793,156602,156238,156018,155886,155846,155750,155606,155455,155294,155328,155428,155642,155628,155637,155445,155313,155085,154962,154784,154414,153920,153718,153713,153733,153728,153789,153975,153979,154021,153885,153660,153855,154252,154512,154388,154034,153919,153736,153505,153174,152717,152330,152011,151440,150847,150173,149687,149268,148740,148339,148283,148282,148338,148215,148393,148275,148052,147362,146876,146526,146487,146300,145648,145225,144905,144894,144293,144213,144126,144603,144678,144806,144669,144642,144561,144377,144145,143987,144176,144267,144386,144530,144819,145047,145139,145171,145483,145802,146126,146214,146261,146288,146414,146580,146784,146997,147346,147795,148196,148689,149153,149759,150360,151009,151678,152212,152810,153297,153840,154326,154816,155155,155683,156334,157164,157823,158400,158994,159612,160270,160917,161638,162438,163323,164050,164628,165120,165829,166515,167235,167852,168707,169535,170336,171118,171918,172734,173441,174154,174691,175365,175984,176791,177574,178438,179391,180194,181196,182136,183229,183922,184600,185150,185774,186385,186963,187913,189140,190459,191745,192860,193918,194669,195419,196204,197156,197982,198742,199134,199230,199291,199225,199269,199231,199547
394682,448,"Hinesville, GA",Msa,GA,122306,122363,122445,122594,122762,122924,123387,123599,123856,123870,124209,124545,125124,125741,126411,126866,127308,127762,128588,129141,129724,129975,130570,131143,131940,132619,133206,133584,133960,134452,133427,133715,133836,135353,135360,135454,134475,133603,132783,133075,133575,133944,134863,135132,135513,135359,135773,136161,136921,137840,138683,139149,139390,139795,140391,140858,141292,141592,142364,143166,144205,144795,145458,145902,146429,146766,147072,147485,147899,148295,148503,148665,148722,148949,149167,149428,149790,150279,150836,151249,151661,152035,152348,152636,152916,153374,153838,154338,154600,154837,154971,155326,155713,156219,156786,157456,158214,158833,159400,159878,160546,161198,161967,162710,163488,164271,165034,165797,166541,167353,168260,169214,170173,171101,172030,172744,173503,174234,175098,175911,176762,177655,178566,179513,180581,181804,183129,184463,185726,186914,187931,188878,189644,190434,191141,191932,192419,192839,192975,193625,194053,194494,194475,194578,194503,194157,193513,192929,192514,192180,191751,190793,190045,189267,188994,188371,187967,187395,186990,185998,184786,183181,181712,180272,178810,177320,176028,174877,173822,172824,172056,171666,171266,170806,170230,169471,168551,167577,166150,164865,163524,162658,161524,160157,158951,158058,157377,156960,156571,156254,155978,155640,155219,154623,154233,154154,154059,153968,153905,153998,154321,154762,155376,156075,156832,157574,158300,159053,159862,160704,161609,162472,163352,164197,165088,165995,167010,168068,169113,170074,170986,171930,172795,173696,174514,175446,176317,177164,177931,178702,179638,180668,181820,182915,183963,184909,185862,186710,187664,188625,189668,190684,191518,192356,193191,194112,195060,195907,196717,197552,198492,199520,200592,201582,202614,203582,204452,205288,206252,207505,208916,210407,211797,213052,214189,215257,216358,217417,218588,219577,220454,221002,221505,221837,222850,224110,225562,226255,226778,227204,227764,228363,228885,229510,230024,230566,230539,230303,229895,230050,230230,230423,230371
395106,449,"Somerset, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147825,148887,149474,151205,153401,155697,157892,159412,161211,162671,163855,164755,165538,166395,167685,168741,169055,169234,169339,170158,170266,170653,171007,171637,172093,172339,172699,173036,173130,172722,172423,172115,171967,171830,172318,172821,173407,173568,173643,173471,173089,172929,172559,172513,172492,172410,171569,170303,169221,168463,167863,167276,166816,166147,165474,164782,164158,163848,163964,163935,163649,163262,163250,163204,163244,163243,163353,163221,163016,162754,162407,162947,163315,163831,163529,163445,163227,163071,162801,162817,162843,162850,162737,162376,162185,161950,162032,162159,162299,162465,162593,162688,162785,162828,162988,163041,163155,163241,163422,163579,163846,164023,164248,164348,164555,164829,165107,165242,165353,165614,165954,166253,166472,166819,167232,167745,168230,168586,168872,169325,169837,170216,170426,170637,170967,171299,171636,171965,172227,172564,173031,173462,173938,174359,174925,175478,176004,176439,176833,177205,177607,178081,178553,179051,179475,179969,180522,181024,181560,182226,182986,183689,184338,185037,185653,186241,186762,187305,187722,188148,188488,188713,188913,189120,189560,190116,190964,191703,192327,192850,193392,194013,194652,195380,196024,196671,197132,197431,197509,197649,197888,198137,198363,198471
395205,450,"Warsaw, IN",Msa,IN,184214,185374,185957,187248,187966,188853,189755,190813,191446,192114,192911,194001,195227,195979,196869,197462,198317,198897,199543,200112,201049,201820,202218,202184,201886,201514,201882,202990,204971,206646,207921,208973,210534,212349,214251,216183,218184,220261,221088,221560,222057,223455,225338,226942,227868,228308,229063,229720,230526,231015,232290,233554,234498,234752,234559,234151,233764,233688,234370,235650,237336,238603,239626,240347,241342,242527,243502,245759,248114,251038,252446,253517,254238,255142,255961,256948,257918,258661,260087,260896,262035,262233,263014,263752,264677,265995,267639,269331,270767,272037,272835,273410,273405,273806,273830,274263,274830,276326,278643,281140,283384,284877,285675,286171,285382,285479,284819,285491,284675,282787,279086,274549,271090,269262,269493,269986,272513,273523,278450,280829,284572,285209,285092,285653,285648,286657,286171,286114,286360,286339,283121,279730,278197,280210,283626,285813,287583,287093,286625,285875,284560,283946,282648,282303,278619,275206,272098,271096,270299,270013,269964,269743,269029,268485,268506,268575,269486,269895,269881,269052,268085,266932,265579,264327,263515,262690,262548,262552,262840,262802,262716,262652,262616,262525,262694,262812,262676,262244,261983,262015,261953,261373,260667,260192,260052,259277,258951,259116,259776,260163,260779,261893,261703,260532,259045,259495,260059,261655,260909,259509,260417,263471,263725,260034,257032,258740,261979,261774,260526,260343,262287,263355,258786,251770,247452,247578,249528,249667,248017,246711,245523,244544,245025,246164,248993,252073,255052,257589,260348,260684,262206,263415,266203,266579,264398,263456,264152,265906,266374,266207,264746,264446,263928,264812,264946,266034,267465,268294,268894,269523,270829,271910,273100,274643,276287,277629,278690,279914,281646,283192,284512,286038,287473,288732,288855,289559,290837,293149,295284,296775,297848,298700,299410,299844,300787,302179,304561,305759,306083,305902,306505,307950,309034,310353,311951,313644,314862,315873,316716,318105,319925,321679,323042
395133,451,"Stillwater, OK",Msa,OK,122339,122551,122759,123205,123622,123990,124314,124561,124811,125018,125352,125700,125888,126094,126343,126773,127247,127766,128311,128831,129350,130040,130704,131473,132648,133691,134610,134982,135401,135899,136495,137457,138484,139436,140004,140387,140459,140818,141285,142176,142993,143777,144537,145035,145466,145658,146187,146673,147229,147569,148005,148488,149013,149585,150208,150757,151160,151604,152253,153114,154182,155022,155817,156357,157014,157568,158031,158528,159073,159765,160214,160576,160718,161077,161392,161840,162259,162725,163281,163756,164345,164844,165359,165852,166269,166817,167384,168053,168530,168946,169355,169750,170109,170375,170931,171544,172272,172736,173203,173561,174159,174677,175491,176104,176761,177312,177818,178382,178961,179772,180499,181206,182263,183657,184167,184938,185230,186234,186493,187035,187650,188300,189208,190227,190185,189436,189186,189714,191178,192146,193554,194132,194481,194808,196096,197260,198553,199413,200291,200510,200146,199919,199695,199729,199764,200509,198947,197354,195462,195607,195714,195712,195705,195548,195381,195355,195277,193663,192687,191750,192078,191686,191315,190937,190503,190143,189922,189768,189728,190161,190919,191608,191762,191553,191298,191137,191021,190754,190253,189696,189156,188877,188697,188623,188695,188828,188981,189051,189215,189386,189628,189839,190160,190476,190733,191054,191268,191529,191803,192065,192327,192897,193609,194335,194806,195222,195682,196007,196251,196452,196710,197104,197560,197913,198259,198632,199241,199930,200674,201385,202144,202918,203693,204461,205177,205891,206578,207264,207799,208392,208949,209698,210398,211149,211903,212614,213238,213650,214127,214635,215234,215684,216145,216620,217113,217602,218126,218595,219093,219651,220102,220597,221140,222114,222997,223795,224403,225055,225584,226083,226574,227258,227648,228106,228520,228832,229241,229682,230610,231447,232330,233187,234102,234927,235055,234985,234901,235992,237197,238332,239232,240191,241318,242266,243156,243974,245448,246985,248495,249012,249374,249761,250102
